npm,acc,nom,npa,noa,cbo,amloc,lcom4,dit,noc,accm,_module,loc,_filename,anpm,mmloc,rfc,sc,folder,type
30,0,38,0,13,7,7.34210526315789,8,3,0,1.60526315789474,QCPStatisticalBox,279,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.947368421052632,40,165,56,ProtonClassicSuite-master,finance
22,0,25,1,10,7,9.28,6,3,0,2.36,QCPItemTracer,232,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.56,55,94,42,ProtonClassicSuite-master,finance
17,46,17,0,3,0,6.23529411764706,7,1,0,1.76470588235294,QCPPainter,106,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.705882352941177,15,35,0,ProtonClassicSuite-master,finance
15,3,19,0,4,1,9.8421052631579,5,1,0,2.26315789473684,QCPBarsGroup,187,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.842105263157895,74,44,5,ProtonClassicSuite-master,finance
16,45,27,0,6,3,7.22222222222222,12,2,9,1.96296296296296,QCPAbstractItem,195,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1.03703703703704,25,75,36,ProtonClassicSuite-master,finance
7,0,11,2,4,3,12,3,3,0,2.45454545454545,QCPItemStraightLine,132,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1.18181818181818,78,36,9,ProtonClassicSuite-master,finance
17,2,18,0,6,1,17.8333333333333,5,0,0,3.77777777777778,QCPColorGradient,321,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1.05555555555556,103,65,5,ProtonClassicSuite-master,finance
47,19,56,0,21,8,9.89285714285714,23,3,1,2.26785714285714,QCPAxisRect,554,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.732142857142857,68,218,184,ProtonClassicSuite-master,finance
17,7,17,0,0,0,4.41176470588235,16,0,0,1.52941176470588,qcustomplot,75,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",2,12,18,0,ProtonClassicSuite-master,finance
2,5,2,3,3,0,6,2,0,0,1,QCPCurveData,12,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1.5,6,2,0,ProtonClassicSuite-master,finance
21,0,34,0,3,9,28.2058823529412,3,3,0,7.5,QCPCurve,959,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",2.5,151,148,27,ProtonClassicSuite-master,finance
14,3,14,0,4,1,14.7857142857143,3,0,0,3.35714285714286,QCPLineEnding,207,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1,122,36,3,ProtonClassicSuite-master,finance
27,3,36,0,7,9,13.5,3,3,0,3.02777777777778,QCPBars,486,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1.22222222222222,48,143,27,ProtonClassicSuite-master,finance
0,5,0,8,8,0,0,0,0,0,0,QCPAxisPainterPrivate::TickLabelData,0,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0,0,0,0,ProtonClassicSuite-master,finance
1,0,11,0,3,6,23.6363636363636,8,4,0,2.90909090909091,QCPColorScaleAxisRectPrivate,260,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.363636363636364,43,43,48,ProtonClassicSuite-master,finance
0,2,0,2,2,0,0,0,0,0,0,QCPAxisPainterPrivate::CachedLabel,0,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0,0,0,0,ProtonClassicSuite-master,finance
42,12,50,0,14,6,6.02,15,5,0,1.74,QCPLegend,301,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.68,24,152,90,ProtonClassicSuite-master,finance
26,35,27,0,9,2,15.5185185185185,5,1,0,3.81481481481481,QCPItemPosition,419,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.703703703703704,94,117,10,ProtonClassicSuite-master,finance
13,0,18,8,16,3,9.11111111111111,3,3,0,2.33333333333333,QCPItemPixmap,164,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.944444444444444,38,67,9,ProtonClassicSuite-master,finance
29,15,31,0,5,2,12.5483870967742,7,4,1,3.2258064516129,QCPLayoutGrid,389,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.870967741935484,43,119,14,ProtonClassicSuite-master,finance
5,1,8,0,2,1,8,1,1,0,2.125,QCPMarginGroup,64,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1,15,18,1,ProtonClassicSuite-master,finance
2,9,2,6,6,0,9,2,0,0,1,QCPData,18,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1,9,2,0,ProtonClassicSuite-master,finance
13,115,24,0,5,3,6.08333333333333,10,1,5,1.66666666666667,QCPLayerable,146,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1.04166666666667,23,60,30,ProtonClassicSuite-master,finance
11,0,14,3,7,3,11.8571428571429,3,3,0,2,QCPItemBracket,166,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.714285714285714,67,52,9,ProtonClassicSuite-master,finance
22,2,27,0,7,6,11.5185185185185,5,3,0,2.66666666666667,QCPColorScale,311,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.592592592592593,58,91,30,ProtonClassicSuite-master,finance
86,55,101,5,29,11,11.7821782178218,10,1,0,2.53465346534653,QCustomPlot,1190,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1.03960396039604,73,366,110,ProtonClassicSuite-master,finance
11,0,14,2,6,4,11.4285714285714,3,3,0,2.64285714285714,QCPItemLine,160,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.857142857142857,92,50,12,ProtonClassicSuite-master,finance
32,94,51,0,12,5,6.01960784313725,20,2,6,1.66666666666667,QCPAbstractPlottable,307,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1.01960784313725,31,147,100,ProtonClassicSuite-master,finance
11,0,15,11,15,5,8.26666666666667,4,3,0,2,QCPItemEllipse,124,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.666666666666667,26,55,20,ProtonClassicSuite-master,finance
30,0,39,0,8,6,15.3846153846154,7,3,0,2.92307692307692,QCPFinancial,600,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",1.56410256410256,85,156,42,ProtonClassicSuite-master,finance
2,0,7,0,1,5,7.57142857142857,3,4,0,1.42857142857143,QCPPlottableLegendItem,53,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.428571428571429,23,37,15,ProtonClassicSuite-master,finance
15,12,21,0,7,4,4.71428571428571,13,3,1,1.42857142857143,QCPAbstractLegendItem,99,"['QCustomPlot/qcustomplot.h', 'QCustomPlot/qcustomplot.cpp']",0.80952380952381,13,52,52,ProtonClassicSuite-master,finance
8,24,10,0,1,1,4.9,8,0,11,1.1,AbstractOOXmlFile,49,"['QtXlsx/xlsx/xlsxabstractooxmlfile.h', 'QtXlsx/xlsx/xlsxabstractooxmlfile.cpp']",0.6,9,14,8,ProtonClassicSuite-master,finance
2,7,2,4,4,0,4.5,2,0,3,1,AbstractOOXmlFilePrivate,9,['QtXlsx/xlsx/xlsxabstractooxmlfile_p.h'],1,5,2,0,ProtonClassicSuite-master,finance
4,13,11,0,0,0,4.81818181818182,9,1,2,1,AbstractSheet,53,"['QtXlsx/xlsx/xlsxabstractsheet.h', 'QtXlsx/xlsx/xlsxabstractsheet.cpp']",0.818181818181818,7,13,0,ProtonClassicSuite-master,finance
2,2,2,6,6,0,4.5,2,1,2,1,QXlsx::AbstractSheetPrivate,9,['QtXlsx/xlsx/xlsxabstractsheet_p.h'],1,6,4,0,ProtonClassicSuite-master,finance
8,3,10,0,1,2,6.1,6,0,0,1.3,Cell,61,"['QtXlsx/xlsx/xlsxcell.h', 'QtXlsx/xlsx/xlsxcell.cpp']",0.5,9,21,12,ProtonClassicSuite-master,finance
2,4,2,8,8,0,6,2,0,0,1,CellPrivate,12,['QtXlsx/xlsx/xlsxcell_p.h'],1,7,2,0,ProtonClassicSuite-master,finance
25,13,26,0,4,1,3.38461538461538,20,0,0,1.11538461538462,CellRange,88,"['QtXlsx/xlsx/xlsxcellrange.h', 'QtXlsx/xlsx/xlsxcellrange.cpp']",0.692307692307692,18,52,20,ProtonClassicSuite-master,finance
1,0,1,0,0,0,1,1,0,0,1,xlsxcellrange,1,"['QtXlsx/xlsx/xlsxcellrange.h', 'QtXlsx/xlsx/xlsxcellrange.cpp']",2,1,1,0,ProtonClassicSuite-master,finance
4,2,4,0,0,0,10,3,0,0,2.75,xlsxcellreference,40,"['QtXlsx/xlsx/xlsxcellreference.cpp', 'QtXlsx/xlsx/xlsxcellreference.h']",1.5,19,5,0,ProtonClassicSuite-master,finance
15,18,16,0,2,1,4.0625,10,0,0,1.25,CellReference,65,"['QtXlsx/xlsx/xlsxcellreference.h', 'QtXlsx/xlsx/xlsxcellreference.cpp']",0.8125,14,31,10,ProtonClassicSuite-master,finance
6,1,7,0,0,2,9.85714285714286,7,1,0,1.85714285714286,Chart,69,"['QtXlsx/xlsx/xlsxchart.h', 'QtXlsx/xlsx/xlsxchart.cpp']",1.14285714285714,18,10,14,ProtonClassicSuite-master,finance
0,2,0,2,2,0,0,0,0,0,0,QXlsx::XlsxSeries,0,['QtXlsx/xlsx/xlsxchart_p.h'],0,0,0,0,ProtonClassicSuite-master,finance
2,2,2,4,4,0,2.5,2,0,0,1,QXlsx::XlsxAxis,5,['QtXlsx/xlsx/xlsxchart_p.h'],2,4,2,0,ProtonClassicSuite-master,finance
16,0,16,4,4,2,23.6875,16,1,0,5.875,QXlsx::ChartPrivate,379,['QtXlsx/xlsx/xlsxchart_p.h'],1.125,44,26,32,ProtonClassicSuite-master,finance
2,0,6,0,0,4,13.8333333333333,5,2,0,1.66666666666667,Chartsheet,83,"['QtXlsx/xlsx/xlsxchartsheet.h', 'QtXlsx/xlsx/xlsxchartsheet.cpp']",1.33333333333333,27,12,20,ProtonClassicSuite-master,finance
2,0,2,1,1,0,4,2,2,0,1,QXlsx::ChartsheetPrivate,8,['QtXlsx/xlsx/xlsxchartsheet_p.h'],1,5,2,0,ProtonClassicSuite-master,finance
3,0,3,0,0,1,17.3333333333333,3,0,0,5,xlsxcolor,52,['QtXlsx/xlsx/xlsxcolor.cpp'],2,24,17,3,ProtonClassicSuite-master,finance
15,12,15,0,1,0,7.33333333333333,4,0,0,1.86666666666667,QXlsx::XlsxColor,110,['QtXlsx/xlsx/xlsxcolor_p.h'],0.6,22,30,0,ProtonClassicSuite-master,finance
3,0,3,0,0,1,17.3333333333333,3,0,0,5,xlsxcolor_p,52,['QtXlsx/xlsx/xlsxcolor_p.h'],2,24,17,3,ProtonClassicSuite-master,finance
16,3,18,0,1,2,18.8888888888889,6,0,0,4.77777777777778,ConditionalFormatting,340,"['QtXlsx/xlsx/xlsxconditionalformatting.h', 'QtXlsx/xlsx/xlsxconditionalformatting.cpp']",2.33333333333333,105,35,12,ProtonClassicSuite-master,finance
2,2,2,3,3,0,4,2,0,0,1,XlsxCfVoData,8,['QtXlsx/xlsx/xlsxconditionalformatting_p.h'],1.5,4,2,0,ProtonClassicSuite-master,finance
8,0,8,2,2,3,25,5,1,0,7,ConditionalFormattingPrivate,200,['QtXlsx/xlsx/xlsxconditionalformatting_p.h'],1.5,74,24,15,ProtonClassicSuite-master,finance
1,3,1,3,3,0,3,1,0,0,1,XlsxCfRuleData,3,['QtXlsx/xlsx/xlsxconditionalformatting_p.h'],0,3,1,0,ProtonClassicSuite-master,finance
22,0,22,0,4,0,6.68181818181818,1,1,0,1.31818181818182,QXlsx::ContentTypes,147,['QtXlsx/xlsx/xlsxcontenttypes_p.h'],0.636363636363636,34,63,0,ProtonClassicSuite-master,finance
34,2,34,0,1,1,8.67647058823529,5,0,0,1.88235294117647,DataValidation,295,"['QtXlsx/xlsx/xlsxdatavalidation.h', 'QtXlsx/xlsx/xlsxdatavalidation.cpp']",0.852941176470588,89,87,5,ProtonClassicSuite-master,finance
4,0,4,13,13,0,6.5,4,1,0,1,DataValidationPrivate,26,['QtXlsx/xlsx/xlsxdatavalidation_p.h'],1.5,8,4,0,ProtonClassicSuite-master,finance
8,2,8,0,3,0,14,2,1,0,2.625,QXlsx::DocPropsApp,112,['QtXlsx/xlsx/xlsxdocpropsapp_p.h'],1.125,50,17,0,ProtonClassicSuite-master,finance
6,2,6,0,1,0,20.8333333333333,2,1,0,4.5,QXlsx::DocPropsCore,125,['QtXlsx/xlsx/xlsxdocpropscore_p.h'],1,51,11,0,ProtonClassicSuite-master,finance
59,0,59,0,1,1,6.08474576271186,14,1,0,1.67796610169492,Document,359,"['QtXlsx/xlsx/xlsxdocument.h', 'QtXlsx/xlsx/xlsxdocument.cpp']",1.69491525423729,22,135,14,ProtonClassicSuite-master,finance
4,0,4,6,6,8,66.25,2,0,0,10,QXlsx::DocumentPrivate,265,['QtXlsx/xlsx/xlsxdocument_p.h'],0.75,132,40,16,ProtonClassicSuite-master,finance
4,6,4,3,3,6,11.75,3,1,0,2.5,QXlsx::Drawing,47,['QtXlsx/xlsx/xlsxdrawing_p.h'],1,21,14,18,ProtonClassicSuite-master,finance
6,1,6,2,2,0,1.66666666666667,4,0,0,1,QXlsx::XlsxMarker,10,['QtXlsx/xlsx/xlsxdrawinganchor_p.h'],0.666666666666667,5,10,0,ProtonClassicSuite-master,finance
6,10,24,0,5,5,12.6666666666667,10,0,3,2.29166666666667,QXlsx::DrawingAnchor,304,['QtXlsx/xlsx/xlsxdrawinganchor_p.h'],1.20833333333333,42,81,50,ProtonClassicSuite-master,finance
3,1,3,2,2,1,12.6666666666667,2,1,0,2.66666666666667,QXlsx::DrawingTwoCellAnchor,38,['QtXlsx/xlsx/xlsxdrawinganchor_p.h'],1.33333333333333,20,11,2,ProtonClassicSuite-master,finance
3,1,3,2,2,1,12.3333333333333,2,1,0,2.66666666666667,QXlsx::DrawingAbsoluteAnchor,37,['QtXlsx/xlsx/xlsxdrawinganchor_p.h'],1.33333333333333,21,13,2,ProtonClassicSuite-master,finance
3,1,3,2,2,1,12.3333333333333,2,1,0,2.66666666666667,QXlsx::DrawingOneCellAnchor,37,['QtXlsx/xlsx/xlsxdrawinganchor_p.h'],1.33333333333333,20,13,2,ProtonClassicSuite-master,finance
1,0,1,0,0,1,5,1,0,0,1,xlsxformat,5,"['QtXlsx/xlsx/xlsxformat.cpp', 'QtXlsx/xlsx/xlsxformat.h']",2,5,2,1,ProtonClassicSuite-master,finance
116,35,117,0,1,0,6.5042735042735,4,0,0,1.74358974358974,Format,761,"['QtXlsx/xlsx/xlsxformat.h', 'QtXlsx/xlsx/xlsxformat.cpp']",0.581196581196581,34,295,0,ProtonClassicSuite-master,finance
3,0,3,21,21,0,9,3,1,0,1,QXlsx::FormatPrivate,27,['QtXlsx/xlsx/xlsxformat_p.h'],0.333333333333333,13,3,0,ProtonClassicSuite-master,finance
0,0,0,0,0,0,0,0,0,0,0,xlsxglobal,0,['QtXlsx/xlsx/xlsxglobal.h'],0,0,0,0,ProtonClassicSuite-master,finance
12,0,12,0,7,0,4.66666666666667,3,0,0,1,QXlsx::MediaFile,56,['QtXlsx/xlsx/xlsxmediafile_p.h'],0.75,8,31,0,ProtonClassicSuite-master,finance
1,0,1,0,0,0,62,1,0,0,21,QXlsx::NumFormatParser,62,['QtXlsx/xlsx/xlsxnumformatparser_p.h'],1,62,1,0,ProtonClassicSuite-master,finance
0,8,0,3,3,0,0,0,0,0,0,xlsxrelationships,0,['QtXlsx/xlsx/xlsxrelationships.cpp'],0,0,0,0,ProtonClassicSuite-master,finance
17,2,19,0,1,2,6.94736842105263,2,0,0,1.52631578947368,QXlsx::Relationships,132,['QtXlsx/xlsx/xlsxrelationships_p.h'],1.15789473684211,23,60,4,ProtonClassicSuite-master,finance
0,6,0,4,4,0,0,0,0,0,0,QXlsx::XlsxRelationship,0,['QtXlsx/xlsx/xlsxrelationships_p.h'],0,0,0,0,ProtonClassicSuite-master,finance
9,0,9,0,0,1,5.44444444444444,9,0,0,1.44444444444444,xlsxrichstring,49,"['QtXlsx/xlsx/xlsxrichstring.cpp', 'QtXlsx/xlsx/xlsxrichstring.h']",2,7,20,9,ProtonClassicSuite-master,finance
16,11,16,0,1,1,6.25,6,0,0,1.5625,RichString,100,"['QtXlsx/xlsx/xlsxrichstring.h', 'QtXlsx/xlsx/xlsxrichstring.cpp']",0.5,16,32,6,ProtonClassicSuite-master,finance
4,0,4,4,4,0,10,4,1,0,2,RichStringPrivate,40,['QtXlsx/xlsx/xlsxrichstring_p.h'],0.25,24,8,0,ProtonClassicSuite-master,finance
1,2,1,2,2,0,4,1,0,0,1,QXlsx::XlsxSharedStringInfo,4,['QtXlsx/xlsx/xlsxsharedstrings_p.h'],2,4,1,0,ProtonClassicSuite-master,finance
14,0,19,0,3,5,16.5789473684211,3,1,0,4.52631578947368,QXlsx::SharedStrings,315,['QtXlsx/xlsx/xlsxsharedstrings_p.h'],1,62,69,15,ProtonClassicSuite-master,finance
5,2,5,1,1,0,4.4,2,1,0,1,QXlsx::SimpleOOXmlFile,22,['QtXlsx/xlsx/xlsxsimpleooxmlfile_p.h'],0.8,5,9,0,ProtonClassicSuite-master,finance
1,0,1,2,2,0,1,1,0,0,1,QXlsx::XlsxFormatNumberData,1,['QtXlsx/xlsx/xlsxstyles_p.h'],0,1,1,0,ProtonClassicSuite-master,finance
9,0,35,0,17,3,35.5714285714286,2,1,0,8.25714285714286,QXlsx::Styles,1245,['QtXlsx/xlsx/xlsxstyles_p.h'],1.48571428571429,144,235,6,ProtonClassicSuite-master,finance
0,2,0,1,1,0,0,0,0,0,0,xlsxtheme,0,['QtXlsx/xlsx/xlsxtheme.cpp'],0,0,0,0,ProtonClassicSuite-master,finance
5,0,5,1,1,1,5.6,2,1,0,1.4,QXlsx::Theme,28,['QtXlsx/xlsx/xlsxtheme_p.h'],0.8,7,11,2,ProtonClassicSuite-master,finance
8,0,8,0,0,0,10.875,8,0,0,2.5,xlsxutility,87,['QtXlsx/xlsx/xlsxutility.cpp'],1.375,19,8,0,ProtonClassicSuite-master,finance
8,14,8,0,0,0,10.875,8,0,0,2.5,xlsxutility_p,87,['QtXlsx/xlsx/xlsxutility_p.h'],1.375,19,8,0,ProtonClassicSuite-master,finance
26,6,37,0,0,3,13.9459459459459,27,1,0,3.05405405405405,Workbook,516,"['QtXlsx/xlsx/xlsxworkbook.h', 'QtXlsx/xlsx/xlsxworkbook.cpp']",0.891891891891892,115,60,81,ProtonClassicSuite-master,finance
1,0,1,24,24,1,25,1,1,0,1,QXlsx::WorkbookPrivate,25,['QtXlsx/xlsx/xlsxworkbook_p.h'],2,25,20,1,ProtonClassicSuite-master,finance
2,0,2,4,4,0,4,2,0,0,1,QXlsx::XlsxDefineNameData,8,['QtXlsx/xlsx/xlsxworkbook_p.h'],2,5,2,0,ProtonClassicSuite-master,finance
74,0,78,0,0,13,13.3717948717949,61,2,0,2.91025641025641,Worksheet,1043,"['QtXlsx/xlsx/xlsxworksheet.h', 'QtXlsx/xlsx/xlsxworksheet.cpp']",2.01282051282051,102,203,793,ProtonClassicSuite-master,finance
1,0,1,6,6,0,6,1,0,0,1,QXlsx::XlsxRowInfo,6,['QtXlsx/xlsx/xlsxworksheet_p.h'],3,6,1,0,ProtonClassicSuite-master,finance
28,0,29,30,30,9,27.7586206896552,27,2,0,6.51724137931035,QXlsx::WorksheetPrivate,805,['QtXlsx/xlsx/xlsxworksheet_p.h'],1.31034482758621,136,77,243,ProtonClassicSuite-master,finance
1,0,1,8,8,0,6,1,0,0,1,QXlsx::XlsxColumnInfo,6,['QtXlsx/xlsx/xlsxworksheet_p.h'],5,6,1,0,ProtonClassicSuite-master,finance
0,4,0,3,3,0,0,0,0,0,0,xlsxworksheet_p,0,['QtXlsx/xlsx/xlsxworksheet_p.h'],0,0,0,0,ProtonClassicSuite-master,finance
1,0,1,5,5,0,6,1,0,0,1,QXlsx::XlsxHyperlinkData,6,['QtXlsx/xlsx/xlsxworksheet_p.h'],5,6,1,0,ProtonClassicSuite-master,finance
1,1,1,9,9,0,19,1,0,0,1,QXlsx::XlsxSheetFormatProps,19,['QtXlsx/xlsx/xlsxworksheet_p.h'],9,19,1,0,ProtonClassicSuite-master,finance
6,1,7,0,2,0,5.42857142857143,2,0,0,1.28571428571429,QXlsx::ZipReader,38,['QtXlsx/xlsx/xlsxzipreader_p.h'],0.428571428571429,12,14,0,ProtonClassicSuite-master,finance
7,1,7,0,1,0,4.28571428571429,1,0,0,1,QXlsx::ZipWriter,30,['QtXlsx/xlsx/xlsxzipwriter_p.h'],0.857142857142857,5,14,0,ProtonClassicSuite-master,finance
1,0,3,0,0,2,18.3333333333333,3,1,0,2.33333333333333,ProtonClassicSuiteUnitTests,55,['UnitTests/tst_protonclassicsuiteunittests.h'],0.666666666666667,39,7,6,ProtonClassicSuite-master,finance
14,0,14,0,0,1,24.4285714285714,14,0,0,4.14285714285714,UnitTests/utils,342,"['UnitTests/utils.cpp', 'UnitTests/utils.h']",1.35714285714286,71,24,14,ProtonClassicSuite-master,finance
5,0,5,0,0,1,12.4,5,1,0,2,auditDataDelegate,62,"['auditdatadelegate.h', 'auditdatadelegate.cpp']",2.4,26,8,5,ProtonClassicSuite-master,finance
2,0,2,0,1,0,9.5,1,1,0,1,DialogAbout,19,"['dialogabout.h', 'dialogabout.cpp']",0.5,15,4,0,ProtonClassicSuite-master,finance
2,0,2,0,3,2,11,1,1,0,1,DialogDuplicateAudit,22,"['dialogduplicateaudit.h', 'dialogduplicateaudit.cpp']",1,17,14,2,ProtonClassicSuite-master,finance
2,0,2,0,11,1,53.5,1,1,0,7.5,DialogOptions,107,"['dialogoptions.h', 'dialogoptions.cpp']",0.5,103,23,1,ProtonClassicSuite-master,finance
2,0,5,0,9,4,33.2,1,1,0,6.2,FormAuditExplore,166,"['formauditexplore.h', 'formauditexplore.cpp']",0.2,82,42,4,ProtonClassicSuite-master,finance
2,0,3,0,3,1,7.33333333333333,2,1,0,1,FormAuditInfos,22,"['formauditinfos.h', 'formauditinfos.cpp']",0.666666666666667,13,11,2,ProtonClassicSuite-master,finance
2,0,6,0,11,7,27.3333333333333,2,1,0,3.5,FormAuditPrevisions,164,"['formauditprevisions.h', 'formauditprevisions.cpp']",0.166666666666667,40,57,14,ProtonClassicSuite-master,finance
2,0,5,0,5,5,24,2,1,0,1.6,FormAuditReports,120,"['formauditreports.h', 'formauditreports.cpp']",0.2,73,37,10,ProtonClassicSuite-master,finance
2,0,5,0,6,3,15.8,2,1,0,2.4,FormAuditTreemap,79,"['formaudittreemap.h', 'formaudittreemap.cpp']",0.2,24,23,6,ProtonClassicSuite-master,finance
2,0,3,0,4,1,6,2,1,0,1,FormDisplayPrevisionReport,18,"['formdisplayprevisionreport.h', 'formdisplayprevisionreport.cpp']",1,9,10,2,ProtonClassicSuite-master,finance
2,0,2,0,2,1,8,1,1,0,1,FormDisplayTree,16,"['formdisplaytree.h', 'formdisplaytree.cpp']",1,11,7,1,ProtonClassicSuite-master,finance
2,0,4,0,7,0,17.75,2,1,0,1.75,FormEditAudit,71,"['formeditaudit.h', 'formeditaudit.cpp']",0.25,29,19,0,ProtonClassicSuite-master,finance
2,0,5,0,2,0,14.6,2,1,0,1.8,FormEditTree,73,"['formedittree.h', 'formedittree.cpp']",0.4,45,13,0,ProtonClassicSuite-master,finance
2,0,7,0,2,2,17.4285714285714,1,1,0,2.57142857142857,FormManageAudits,122,"['formmanageaudits.h', 'formmanageaudits.cpp']",0.428571428571429,25,24,2,ProtonClassicSuite-master,finance
2,0,4,0,2,0,15.75,1,1,0,2.25,FormManagePrevisions,63,"['formmanageprevisions.h', 'formmanageprevisions.cpp']",0.25,25,12,0,ProtonClassicSuite-master,finance
2,0,6,0,2,2,18.5,1,1,0,3,FormManageReportings,111,"['formmanagereportings.h', 'formmanagereportings.cpp']",0.166666666666667,34,24,2,ProtonClassicSuite-master,finance
2,0,7,0,7,5,29.4285714285714,1,1,0,2.85714285714286,FormQueries,206,"['formqueries.h', 'formqueries.cpp']",3.71428571428571,67,35,5,ProtonClassicSuite-master,finance
2,0,7,0,5,4,14.1428571428571,2,1,0,3,FormReportingExplore,99,"['formreportingexplore.h', 'formreportingexplore.cpp']",0.142857142857143,22,31,8,ProtonClassicSuite-master,finance
2,0,7,0,4,1,13.7142857142857,2,1,0,3.71428571428571,FormReportingGraphics,96,"['formreportinggraphics.h', 'formreportinggraphics.cpp']",0.142857142857143,27,23,2,ProtonClassicSuite-master,finance
2,0,7,0,5,2,25.5714285714286,1,1,0,5.42857142857143,FormReportingOverview,179,"['formreportingoverview.h', 'formreportingoverview.cpp']",0.857142857142857,55,33,2,ProtonClassicSuite-master,finance
2,0,4,0,4,4,12,1,1,0,1.75,FormReportingReports,48,"['formreportingreports.h', 'formreportingreports.cpp']",0.25,19,24,4,ProtonClassicSuite-master,finance
2,0,7,0,4,2,17.4285714285714,2,1,0,3.14285714285714,FormReportingSupervision,122,"['formreportingsupervision.h', 'formreportingsupervision.cpp']",0.142857142857143,39,26,4,ProtonClassicSuite-master,finance
2,0,5,0,2,1,13.2,2,1,0,1.4,FormTreeConsistency,66,"['formtreeconsistency.h', 'formtreeconsistency.cpp']",0.4,27,22,2,ProtonClassicSuite-master,finance
1,0,1,0,1,0,4,1,1,0,1,m14_to_sql,4,"['m14_import/m14_to_sql/m14_to_sql.cpp', 'm14_import/m14_to_sql/m14_to_sql.h']",2,4,1,0,ProtonClassicSuite-master,finance
1,0,1,0,0,0,16,1,0,0,2,m14_import/m14_to_sql/main,16,['m14_import/m14_to_sql/main.cpp'],2,16,1,0,ProtonClassicSuite-master,finance
2,0,2,0,0,1,54.5,1,0,0,6.5,main,109,['main.cpp'],2.5,60,4,1,ProtonClassicSuite-master,finance
2,0,8,0,17,1,20.625,1,1,0,2.125,MainWindow,165,"['mainwindow.h', 'mainwindow.cpp']",0.5,51,31,1,ProtonClassicSuite-master,finance
40,65,43,0,15,2,38.2790697674419,5,0,1,5.72093023255814,PCx_Audit,1646,"['pcx_audit.h', 'pcx_audit.cpp']",1.16279069767442,233,179,10,ProtonClassicSuite-master,finance
3,3,5,0,1,2,2.4,3,1,1,1,PCx_AuditWithTreeModel,12,"['pcx_auditwithtreemodel.h', 'pcx_auditwithtreemodel.cpp']",0.6,5,11,6,ProtonClassicSuite-master,finance
10,0,13,0,4,1,11.3846153846154,4,2,0,2.30769230769231,PCx_EditableAuditModel,148,"['pcx_editableauditmodel.h', 'pcx_editableauditmodel.cpp']",1,52,39,4,ProtonClassicSuite-master,finance
33,8,37,16,23,20,28.2702702702703,4,0,0,3.02702702702703,PCx_Graphics,1046,"['pcx_graphics.h', 'pcx_graphics.cpp']",2.05405405405405,288,336,80,ProtonClassicSuite-master,finance
5,0,8,0,4,1,11.75,5,1,0,2.625,PCx_NodeSimilarityTableModel,94,"['pcx_nodesimilaritytablemodel.h', 'pcx_nodesimilaritytablemodel.cpp']",1.625,41,16,5,ProtonClassicSuite-master,finance
